trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
10156070,62,6,"Fruitvale BART",,1,14001,shp-62-01,0,0
7412070,62,6,"Fruitvale BART",,1,62004,shp-62-01,0,0
1477070,62,6,"Fruitvale BART",,1,14004,shp-62-01,0,0
1067020,62,4,"Fruitvale BART",,1,62001,shp-62-01,0,0
510020,62,4,"Fruitvale BART",,1,62009,shp-62-01,0,0
8483070,62,6,"Fruitvale BART",,1,62004,shp-62-01,0,0
8536070,62,6,"Fruitvale BART",,1,14006,shp-62-01,0,0
11062020,62,4,"Fruitvale BART",,1,62006,shp-62-01,0,0
8881020,62,4,"Fruitvale BART",,1,62009,shp-62-01,0,0
13675010,62,5,"Fruitvale BART",,1,62003,shp-62-01,0,0
5801010,62,5,"Fruitvale BART",,1,14002,shp-62-01,0,0
1849010,62,5,"Fruitvale BART",,1,14008,shp-62-01,0,0
3255020,62,4,"Fruitvale BART",,1,62003,shp-62-01,0,0
9708010,62,5,"Fruitvale BART",,1,14004,shp-62-01,0,0
464010,62,5,"Fruitvale BART",,1,14002,shp-62-01,0,0
12258010,62,5,"Fruitvale BART",,1,62001,shp-62-01,0,0
13735010,62,5,"Fruitvale BART",,1,62004,shp-62-01,0,0
12054070,62,6,"Fruitvale BART",,1,62001,shp-62-01,0,0
11115010,62,5,"Fruitvale BART",,1,62004,shp-62-01,0,0
592020,62,4,"Fruitvale BART",,1,62002,shp-62-01,0,0
10268070,62,6,"Fruitvale BART",,1,14005,shp-62-01,0,0
2502070,62,6,"Fruitvale BART",,1,62001,shp-62-01,0,0
12880020,62,4,"Fruitvale BART",,1,62004,shp-62-01,0,0
4210020,62,4,"Fruitvale BART",,1,62003,shp-62-01,0,0
10063020,62,4,"Fruitvale BART",,1,62002,shp-62-01,0,0
3850070,62,6,"Fruitvale BART",,1,14003,shp-62-01,0,0
8121070,62,6,"Fruitvale BART",,1,14006,shp-62-01,0,0
2406010,62,5,"Fruitvale BART",,1,62003,shp-62-01,0,0
8194070,62,6,"Fruitvale BART",,1,62003,shp-62-01,0,0
10054010,62,5,"Fruitvale BART",,1,62001,shp-62-01,0,0
2660010,62,5,"Fruitvale BART",,1,14003,shp-62-01,0,0
6551010,62,5,"Fruitvale BART",,1,14006,shp-62-01,0,0
912020,62,4,"Fruitvale BART",,1,62004,shp-62-01,0,0
1290010,62,5,"Fruitvale BART",,1,62001,shp-62-01,0,0
6770070,62,6,"Fruitvale BART",,1,14001,shp-62-01,0,0
6998010,62,5,"Fruitvale BART",,1,62004,shp-62-01,0,0
12513070,62,6,"Fruitvale BART",,1,14005,shp-62-01,0,0
7821020,62,4,"Fruitvale BART",,1,62004,shp-62-01,0,0
4302070,62,6,"Fruitvale BART",,1,62001,shp-62-01,0,0
11849010,62,5,"Fruitvale BART",,1,14006,shp-62-01,0,0
2220010,62,5,"Fruitvale BART",,1,62001,shp-62-01,0,0
6282010,62,5,"Fruitvale BART",,1,62003,shp-62-01,0,0
7140070,62,6,"Fruitvale BART",,1,14008,shp-62-01,0,0
10680070,62,6,"Fruitvale BART",,1,62002,shp-62-01,0,0
13423020,62,4,"Fruitvale BART",,1,62006,shp-62-01,0,0
13770010,62,5,"Fruitvale BART",,1,62001,shp-62-01,0,0
9352010,62,5,"Fruitvale BART",,1,62003,shp-62-01,0,0
5833010,62,5,"Fruitvale BART",,1,14001,shp-62-01,0,0
11602070,62,6,"Fruitvale BART",,1,62003,shp-62-01,0,0
7160020,62,4,"Fruitvale BART",,1,62001,shp-62-01,0,0
8107020,62,4,"Fruitvale BART",,1,62003,shp-62-01,0,0
3925010,62,5,"Fruitvale BART",,1,62002,shp-62-01,0,0
1245010,62,5,"Fruitvale BART",,1,62001,shp-62-01,0,0
13267070,62,6,"Fruitvale BART",,1,14004,shp-62-01,0,0
3405070,62,6,"Fruitvale BART",,1,62002,shp-62-01,0,0
11794070,62,6,"Fruitvale BART",,1,62001,shp-62-01,0,0
3856020,62,4,"Fruitvale BART",,1,62003,shp-62-01,0,0
1385010,62,5,"Fruitvale BART",,1,14007,shp-62-01,0,0
13474020,62,4,"Fruitvale BART",,1,62001,shp-62-01,0,0
11132010,62,5,"Fruitvale BART",,1,14003,shp-62-01,0,0
9841070,62,6,"Fruitvale BART",,1,14008,shp-62-01,0,0
9873010,62,5,"Fruitvale BART",,1,14005,shp-62-01,0,0
4966070,62,6,"Fruitvale BART",,1,62002,shp-62-01,0,0
2381070,62,6,"Fruitvale BART",,1,14007,shp-62-01,0,0
7079070,62,6,"Fruitvale BART",,1,14006,shp-62-01,0,0
3713070,62,6,"Fruitvale BART",,1,62002,shp-62-01,0,0
10241070,62,6,"Fruitvale BART",,1,62004,shp-62-01,0,0
412010,62,5,"Fruitvale BART",,1,14002,shp-62-01,0,0
9384010,62,5,"Fruitvale BART",,1,14006,shp-62-01,0,0
5997070,62,6,"Fruitvale BART",,1,62003,shp-62-01,0,0
5644020,62,4,"Fruitvale BART",,1,62006,shp-62-01,0,0
7631020,62,4,"Fruitvale BART",,1,62002,shp-62-01,0,0
5169070,62,6,"Fruitvale BART",,1,14003,shp-62-01,0,0
8027020,62,4,"Fruitvale BART",,1,62003,shp-62-01,0,0
13151070,62,6,"Fruitvale BART",,1,14007,shp-62-01,0,0
8896070,62,6,"Fruitvale BART",,1,62001,shp-62-01,0,0
13167070,62,6,"Fruitvale BART",,1,62003,shp-62-01,0,0
7290010,62,5,"Fruitvale BART",,1,62002,shp-62-01,0,0
7952020,62,4,"Fruitvale BART",,1,62001,shp-62-01,0,0
3064020,62,4,"West Oakland BART",,0,62008,shp-62-51,0,0
1511020,62,4,"West Oakland BART",,0,62004,shp-62-51,0,0
2272070,62,6,"West Oakland BART",,0,14008,shp-62-51,0,0
3523070,62,6,"West Oakland BART",,0,62004,shp-62-51,0,0
9144020,62,4,"West Oakland BART",,0,62005,shp-62-51,0,0
9127070,62,6,"West Oakland BART",,0,14007,shp-62-51,0,0
13495010,62,5,"West Oakland BART",,0,14005,shp-62-51,0,0
6543010,62,5,"West Oakland BART",,0,62001,shp-62-51,0,0
994070,62,6,"West Oakland BART",,0,14005,shp-62-51,0,0
1513020,62,4,"West Oakland BART",,0,62001,shp-62-51,0,0
6090020,62,4,"West Oakland BART",,0,62006,shp-62-51,0,0
10891070,62,6,"West Oakland BART",,0,62004,shp-62-51,0,0
8719020,62,4,"West Oakland BART",,0,62006,shp-62-51,0,0
7092020,62,4,"West Oakland BART",,0,62004,shp-62-51,0,0
13041070,62,6,"West Oakland BART",,0,14002,shp-62-51,0,0
662070,62,6,"West Oakland BART",,0,14002,shp-62-51,0,0
8745010,62,5,"West Oakland BART",,0,62002,shp-62-51,0,0
3999070,62,6,"West Oakland BART",,0,62002,shp-62-51,0,0
9173070,62,6,"West Oakland BART",,0,14004,shp-62-51,0,0
12838020,62,4,"West Oakland BART",,0,62005,shp-62-51,0,0
12341020,62,4,"West Oakland BART",,0,62004,shp-62-51,0,0
12680010,62,5,"West Oakland BART",,0,62002,shp-62-51,0,0
7138010,62,5,"West Oakland BART",,0,14006,shp-62-51,0,0
12625020,62,4,"West Oakland BART",,0,62001,shp-62-51,0,0
948020,62,4,"West Oakland BART",,0,62006,shp-62-51,0,0
5291010,62,5,"West Oakland BART",,0,14003,shp-62-51,0,0
9921010,62,5,"West Oakland BART",,0,14008,shp-62-51,0,0
12734070,62,6,"West Oakland BART",,0,62003,shp-62-51,0,0
4767010,62,5,"West Oakland BART",,0,14007,shp-62-51,0,0
6698020,62,4,"West Oakland BART",,0,62005,shp-62-51,0,0
3962020,62,4,"West Oakland BART",,0,62002,shp-62-51,0,0
2809070,62,6,"West Oakland BART",,0,14002,shp-62-51,0,0
10427010,62,5,"West Oakland BART",,0,14001,shp-62-51,0,0
93070,62,6,"West Oakland BART",,0,14005,shp-62-51,0,0
7130010,62,5,"West Oakland BART",,0,14004,shp-62-51,0,0
9481020,62,4,"West Oakland BART",,0,62004,shp-62-51,0,0
9788010,62,5,"West Oakland BART",,0,62002,shp-62-51,0,0
10393020,62,4,"West Oakland BART",,0,62001,shp-62-51,0,0
9092010,62,5,"West Oakland BART",,0,62001,shp-62-51,0,0
8095010,62,5,"West Oakland BART",,0,14006,shp-62-51,0,0
9464020,62,4,"West Oakland BART",,0,62002,shp-62-51,0,0
10787020,62,4,"West Oakland BART",,0,62003,shp-62-51,0,0
4915020,62,4,"West Oakland BART",,0,62006,shp-62-51,0,0
8558070,62,6,"West Oakland BART",,0,14008,shp-62-51,0,0
1531070,62,6,"West Oakland BART",,0,14004,shp-62-51,0,0
6487070,62,6,"West Oakland BART",,0,14006,shp-62-51,0,0
11299070,62,6,"West Oakland BART",,0,62003,shp-62-51,0,0
13338070,62,6,"West Oakland BART",,0,62002,shp-62-51,0,0
7252010,62,5,"West Oakland BART",,0,14007,shp-62-51,0,0
1537020,62,4,"West Oakland BART",,0,62005,shp-62-51,0,0
10329020,62,4,"West Oakland BART",,0,62005,shp-62-51,0,0
11636070,62,6,"West Oakland BART",,0,62001,shp-62-51,0,0
4388070,62,6,"West Oakland BART",,0,62001,shp-62-51,0,0
7365020,62,4,"West Oakland BART",,0,62007,shp-62-51,0,0
7505070,62,6,"West Oakland BART",,0,62002,shp-62-51,0,0
242010,62,5,"West Oakland BART",,0,14004,shp-62-51,0,0
4013010,62,5,"West Oakland BART",,0,62003,shp-62-51,0,0
8056070,62,6,"West Oakland BART",,0,14002,shp-62-51,0,0
10235020,62,4,"West Oakland BART",,0,62004,shp-62-51,0,0
6772010,62,5,"West Oakland BART",,0,62001,shp-62-51,0,0
4003010,62,5,"West Oakland BART",,0,14006,shp-62-51,0,0
10369020,62,4,"West Oakland BART",,0,62008,shp-62-51,0,0
2403010,62,5,"West Oakland BART",,0,14003,shp-62-51,0,0
660010,62,5,"West Oakland BART",,0,14002,shp-62-51,0,0
3821020,62,4,"West Oakland BART",,0,62001,shp-62-51,0,0
9948010,62,5,"West Oakland BART",,0,62001,shp-62-51,0,0
681010,62,5,"West Oakland BART",,0,14008,shp-62-51,0,0
556020,62,4,"West Oakland BART",,0,62007,shp-62-51,0,0
10024020,62,4,"West Oakland BART",,0,62009,shp-62-51,0,0
6124010,62,5,"West Oakland BART",,0,62004,shp-62-51,0,0
30010,62,5,"West Oakland BART",,0,14002,shp-62-51,0,0
13460010,62,5,"West Oakland BART",,0,62002,shp-62-51,0,0
10648010,62,5,"West Oakland BART",,0,62002,shp-62-51,0,0
8293010,62,5,"West Oakland BART",,0,14002,shp-62-51,0,0
2692020,62,4,"West Oakland BART",,0,62001,shp-62-51,0,0
8086020,62,4,"West Oakland BART",,0,62002,shp-62-51,0,0
5187070,62,6,"West Oakland BART",,0,62003,shp-62-51,0,0
2679070,62,6,"West Oakland BART",,0,62001,shp-62-51,0,0
1905070,62,6,"West Oakland BART",,0,62001,shp-62-51,0,0
216070,62,6,"West Oakland BART",,0,14003,shp-62-51,0,0
12669070,62,6,"West Oakland BART",,0,14001,shp-62-51,0,0
10825010,62,5,"West Oakland BART",,0,14005,shp-62-51,0,0
8270020,62,4,"West Oakland BART",,0,62004,shp-62-51,0,0
4455070,62,6,"West Oakland BART",,0,14004,shp-62-51,0,0
4014010,62,5,"West Oakland BART",,0,62003,shp-62-51,0,0
8713010,62,5,"West Oakland BART",,0,62003,shp-62-51,0,0
5463020,62,4,"West Oakland BART",,0,62002,shp-62-51,0,0
6084010,62,5,"West Oakland BART",,0,14003,shp-62-51,0,0
8017070,62,6,"West Oakland BART",,0,14003,shp-62-51,0,0
8543010,62,5,"West Oakland BART",,0,14004,shp-62-51,0,0
8668020,62,4,"West Oakland BART",,0,62004,shp-62-51,0,0
6520020,62,4,"West Oakland BART",,0,62004,shp-62-51,0,0
5733020,62,4,"West Oakland BART",,0,62008,shp-62-51,0,0
6164020,62,4,"West Oakland BART",,0,62009,shp-62-51,0,0
1020010,62,5,"West Oakland BART",,0,14007,shp-62-51,0,0
2682070,62,6,"West Oakland BART",,0,14006,shp-62-51,0,0
3642070,62,6,"West Oakland BART",,0,14008,shp-62-51,0,0
515020,62,4,"West Oakland BART",,0,62003,shp-62-51,0,0
3750020,62,4,"West Oakland BART",,0,62007,shp-62-51,0,0
4866070,62,6,"West Oakland BART",,0,14006,shp-62-51,0,0
2397010,62,5,"West Oakland BART",,0,62003,shp-62-51,0,0
1055070,62,6,"West Oakland BART",,0,62004,shp-62-51,0,0
5329010,62,5,"West Oakland BART",,0,14002,shp-62-51,0,0
846020,62,4,"West Oakland BART",,0,62003,shp-62-51,0,0
1157070,62,6,"West Oakland BART",,0,14005,shp-62-51,0,0
4952070,62,6,"West Oakland BART",,0,62001,shp-62-51,0,0
10786020,62,4,"West Oakland BART",,0,62002,shp-62-51,0,0
2317020,62,4,"West Oakland BART",,0,62003,shp-62-51,0,0
4659070,62,6,"West Oakland BART",,0,62004,shp-62-51,0,0
11356010,62,5,"West Oakland BART",,0,14001,shp-62-51,0,0
9210070,62,6,"West Oakland BART",,0,14007,shp-62-51,0,0
4970010,62,5,"West Oakland BART",,0,62004,shp-62-51,0,0
10734070,62,6,"West Oakland BART",,0,62002,shp-62-51,0,0
9634020,62,4,"West Oakland BART",,0,62001,shp-62-51,0,0
10031070,62,6,"West Oakland BART",,0,14007,shp-62-51,0,0
1382020,62,4,"West Oakland BART",,0,62003,shp-62-51,0,0
11194010,62,5,"West Oakland BART",,0,62004,shp-62-51,0,0
12806020,62,4,"West Oakland BART",,0,62007,shp-62-51,0,0
11585070,62,6,"West Oakland BART",,0,14007,shp-62-51,0,0
1474010,62,5,"West Oakland BART",,0,62003,shp-62-51,0,0
12701070,62,6,"West Oakland BART",,0,14001,shp-62-51,0,0
4426020,62,4,"West Oakland BART",,0,62005,shp-62-51,0,0
3031020,62,4,"West Oakland BART",,0,62005,shp-62-51,0,0
10676010,62,5,"West Oakland BART",,0,14004,shp-62-51,0,0
2782020,62,4,"West Oakland BART",,0,62002,shp-62-51,0,0
8716010,62,5,"West Oakland BART",,0,14001,shp-62-51,0,0
2601010,62,5,"West Oakland BART",,0,62001,shp-62-51,0,0
6844010,62,5,"West Oakland BART",,0,14005,shp-62-51,0,0
998070,62,6,"West Oakland BART",,0,62002,shp-62-51,0,0
6552010,62,5,"West Oakland BART",,0,62003,shp-62-51,0,0
2089010,62,5,"West Oakland BART",,0,62004,shp-62-51,0,0
10409010,62,5,"West Oakland BART",,0,14007,shp-62-51,0,0
381010,62,5,"West Oakland BART",,0,62001,shp-62-51,0,0
11037010,62,5,"West Oakland BART",,0,62004,shp-62-51,0,0
6436070,62,6,"West Oakland BART",,0,62004,shp-62-51,0,0
13025020,62,4,"West Oakland BART",,0,62003,shp-62-51,0,0
2286020,62,4,"West Oakland BART",,0,62001,shp-62-51,0,0
10240070,62,6,"West Oakland BART",,0,62003,shp-62-51,0,0
10499020,62,4,"West Oakland BART",,0,62003,shp-62-51,0,0
8240020,62,4,"West Oakland BART",,0,62002,shp-62-51,0,0
11654020,62,4,"West Oakland BART",,0,62003,shp-62-51,0,0
3347070,62,6,"West Oakland BART",,0,62004,shp-62-51,0,0
10237070,62,6,"West Oakland BART",,0,14001,shp-62-51,0,0
8554010,62,5,"West Oakland BART",,0,62002,shp-62-51,0,0
12862070,62,6,"West Oakland BART",,0,14003,shp-62-51,0,0
4631020,62,4,"West Oakland BART",,0,62006,shp-62-51,0,0
13272070,62,6,"West Oakland BART",,0,62002,shp-62-51,0,0
6059020,62,4,"West Oakland BART",,0,62002,shp-62-51,0,0
4497020,62,4,"West Oakland BART",,0,62004,shp-62-51,0,0
1391070,62,6,"West Oakland BART",,0,62003,shp-62-51,0,0
8015070,62,6,"West Oakland BART",,0,14005,shp-62-51,0,0
5577020,62,4,"West Oakland BART",,0,62001,shp-62-51,0,0
3723010,62,5,"West Oakland BART",,0,14008,shp-62-51,0,0
5372070,62,6,"West Oakland BART",,0,62001,shp-62-51,0,0
5440020,62,4,"West Oakland BART",,0,62005,shp-62-51,0,0
6167020,62,4,"West Oakland BART",,0,62005,shp-62-51,0,0
11059090,620,1,"Cedar Blvd. & Stevenson Blvd.",,1,620093,shp-620-03,0,0
3838080,620,7,"Cedar Blvd. & Stevenson Blvd.",,1,620094,shp-620-03,0,0
1912080,620,2,"Newark Middle School",,0,620091,shp-620-53,0,0
13254080,627,7,"Cedar Blvd. & Forbes Dr.",,0,627092,shp-627-51,0,0
1850090,627,1,"Cedar Blvd. & Forbes Dr.",,0,627092,shp-627-52,0,0
8521080,627,2,"Newark Memorial High School",,1,627001,shp-627-01,0,0
12471090,629,1,"Lido Faire Shopping Center",,0,629092,shp-629-51,0,0
10099080,629,7,"Lido Faire Shopping Center",,0,629092,shp-629-51,0,0
7809080,629,2,"Newark Memorial High School",,1,629091,shp-629-01,0,0
3831020,65,4,"Downtown Berkeley",,0,65001,shp-65-52,0,0
7424020,65,4,"Downtown Berkeley",,0,65002,shp-65-51,0,0
6196020,65,4,"Downtown Berkeley",,0,65001,shp-65-52,0,0
2845020,65,4,"Downtown Berkeley",,0,65001,shp-65-52,0,0
2582020,65,4,"Downtown Berkeley",,0,65001,shp-65-52,0,0
6668020,65,4,"Downtown Berkeley",,0,65001,shp-65-52,0,0
11437020,65,4,"Downtown Berkeley",,0,65002,shp-65-51,0,0
7005020,65,4,"Downtown Berkeley",,0,65002,shp-65-51,0,0
9308020,65,4,"Downtown Berkeley",,0,65002,shp-65-51,0,0
1439020,65,4,"Downtown Berkeley",,0,65002,shp-65-51,0,0
3952020,65,4,"Downtown Berkeley",,0,65002,shp-65-51,0,0
166020,65,4,"Downtown Berkeley",,0,65002,shp-65-51,0,0
4933020,65,4,"Downtown Berkeley",,0,65001,shp-65-52,0,0
9704020,65,4,"Downtown Berkeley",,0,65002,shp-65-51,0,0
13118020,65,4,"Downtown Berkeley",,0,65001,shp-65-52,0,0
9923020,65,4,"Downtown Berkeley",,0,65001,shp-65-52,0,0
7178020,65,4,"Downtown Berkeley",,0,65002,shp-65-51,0,0
1501020,65,4,"Downtown Berkeley",,0,65002,shp-65-51,0,0
2564020,65,4,"Downtown Berkeley",,0,65001,shp-65-52,0,0
4714020,65,4,"Downtown Berkeley",,0,65001,shp-65-52,0,0
1936020,65,4,"Lawrence Hall of Science",,1,65001,shp-65-07,0,0
10012020,65,4,"Lawrence Hall of Science",,1,65001,shp-65-07,0,0
5482020,65,4,"Lawrence Hall of Science",,1,65001,shp-65-07,0,0
3473020,65,4,"Lawrence Hall of Science",,1,65001,shp-65-07,0,0
10293020,65,4,"Lawrence Hall of Science",,1,65001,shp-65-07,0,0
9729020,65,4,"Lawrence Hall of Science",,1,65001,shp-65-07,0,0
6310020,65,4,"Lawrence Hall of Science",,1,65001,shp-65-07,0,0
7996020,65,4,"Lawrence Hall of Science",,1,65001,shp-65-07,0,0
10353020,65,4,"Lawrence Hall of Science",,1,65001,shp-65-07,0,0
7585020,65,4,"Lawrence Hall of Science",,1,65001,shp-65-07,0,0
8341020,65,4,"Senior Ave. loop",,1,65002,shp-65-08,0,0
6992020,65,4,"Senior Ave. loop",,1,65002,shp-65-08,0,0
7020,65,4,"Senior Ave. loop",,1,65002,shp-65-08,0,0
1255020,65,4,"Senior Ave. loop",,1,65002,shp-65-08,0,0
1776020,65,4,"Senior Ave. loop",,1,65002,shp-65-08,0,0
11731020,65,4,"Senior Ave. loop",,1,65002,shp-65-08,0,0
9608020,65,4,"Senior Ave. loop",,1,65002,shp-65-08,0,0
1514020,65,4,"Senior Ave. loop",,1,65002,shp-65-08,0,0
7944020,65,4,"Senior Ave. loop",,1,65002,shp-65-08,0,0
6147020,65,4,"Senior Ave. loop",,1,65002,shp-65-08,0,0
4967020,67,4,"Downtown Berkeley",,0,67001,shp-67-57,0,0
3942020,67,4,"Downtown Berkeley",,0,67001,shp-67-57,0,0
12042020,67,4,"Downtown Berkeley",,0,67001,shp-67-57,0,0
13062020,67,4,"Downtown Berkeley",,0,67001,shp-67-57,0,0
4769020,67,4,"Downtown Berkeley",,0,67001,shp-67-57,0,0
13358020,67,4,"Downtown Berkeley",,0,67001,shp-67-57,0,0
5877020,67,4,"Downtown Berkeley",,0,67001,shp-67-57,0,0
5962020,67,4,"Downtown Berkeley",,0,67001,shp-67-57,0,0
9206020,67,4,"Downtown Berkeley",,0,67001,shp-67-57,0,0
5691020,67,4,"Downtown Berkeley",,0,67001,shp-67-57,0,0
3215020,67,4,"Downtown Berkeley",,0,67001,shp-67-57,0,0
2271020,67,4,"Downtown Berkeley",,0,67001,shp-67-57,0,0
1913020,67,4,"Downtown Berkeley",,0,67001,shp-67-57,0,0
6044020,67,4,"Downtown Berkeley",,0,67001,shp-67-57,0,0
3283020,67,4,"Spruce St. & Grizzly Peak Blvd.",,1,67001,shp-67-06,0,0
7984020,67,4,"Spruce St. & Grizzly Peak Blvd.",,1,67001,shp-67-06,0,0
691020,67,4,"Spruce St. & Grizzly Peak Blvd.",,1,67001,shp-67-06,0,0
1810020,67,4,"Spruce St. & Grizzly Peak Blvd.",,1,67001,shp-67-06,0,0
8224020,67,4,"Spruce St. & Grizzly Peak Blvd.",,1,67001,shp-67-06,0,0
1137020,67,4,"Spruce St. & Grizzly Peak Blvd.",,1,67001,shp-67-06,0,0
12303020,67,4,"Spruce St. & Grizzly Peak Blvd.",,1,67001,shp-67-06,0,0
4815020,67,4,"Spruce St. & Grizzly Peak Blvd.",,1,67001,shp-67-06,0,0
5688020,67,4,"Spruce St. & Grizzly Peak Blvd.",,1,67001,shp-67-06,0,0
10282020,67,4,"Spruce St. & Grizzly Peak Blvd.",,1,67001,shp-67-06,0,0
12679020,67,4,"Spruce St. & Grizzly Peak Blvd.",,1,67001,shp-67-06,0,0
8726020,67,4,"Spruce St. & Grizzly Peak Blvd.",,1,67001,shp-67-06,0,0
4293020,67,4,"Spruce St. & Grizzly Peak Blvd.",,1,67001,shp-67-06,0,0
11945020,67,4,"Spruce St. & Grizzly Peak Blvd.",,1,67001,shp-67-06,0,0
4246020,67,4,"Spruce St. & Grizzly Peak Blvd.",,1,67001,shp-67-06,0,0
4336010,7,5,"El Cerrito Del Norte BART",,1,7003,shp-7-09,0,0
7091010,7,5,"El Cerrito Del Norte BART",,1,7001,shp-7-09,0,0
2295020,7,4,"El Cerrito Del Norte BART",,1,7002,shp-7-09,0,0
4936070,7,6,"El Cerrito Del Norte BART",,1,7003,shp-7-09,0,0
12166010,7,5,"El Cerrito Del Norte BART",,1,7002,shp-7-09,0,0
12613010,7,5,"El Cerrito Del Norte BART",,1,7002,shp-7-09,0,0
3219020,7,4,"El Cerrito Del Norte BART",,1,7002,shp-7-09,0,0
337020,7,4,"El Cerrito Del Norte BART",,1,7001,shp-7-09,0,0
7708010,7,5,"El Cerrito Del Norte BART",,1,7003,shp-7-09,0,0
4337010,7,5,"El Cerrito Del Norte BART",,1,7002,shp-7-09,0,0
4502070,7,6,"El Cerrito Del Norte BART",,1,7001,shp-7-09,0,0
11875070,7,6,"El Cerrito Del Norte BART",,1,7002,shp-7-09,0,0
10232010,7,5,"El Cerrito Del Norte BART",,1,7002,shp-7-09,0,0
1886010,7,5,"El Cerrito Del Norte BART",,1,7002,shp-7-09,0,0
548010,7,5,"El Cerrito Del Norte BART",,1,7003,shp-7-09,0,0
7118010,7,5,"El Cerrito Del Norte BART",,1,7001,shp-7-09,0,0
12656020,7,4,"El Cerrito Del Norte BART",,1,7003,shp-7-09,0,0
6835070,7,6,"El Cerrito Del Norte BART",,1,7001,shp-7-09,0,0
12699010,7,5,"El Cerrito Del Norte BART",,1,7003,shp-7-09,0,0
1270020,7,4,"El Cerrito Del Norte BART",,1,7003,shp-7-09,0,0
3794010,7,5,"El Cerrito Del Norte BART",,1,7001,shp-7-09,0,0
1051020,7,4,"El Cerrito Del Norte BART",,1,7001,shp-7-09,0,0
12875020,7,4,"El Cerrito Del Norte BART",,1,7003,shp-7-09,0,0
2706020,7,4,"El Cerrito Del Norte BART",,1,7003,shp-7-09,0,0
3705010,7,5,"El Cerrito Del Norte BART",,1,7001,shp-7-09,0,0
2145010,7,5,"El Cerrito Del Norte BART",,1,7003,shp-7-09,0,0
8696070,7,6,"El Cerrito Del Norte BART",,1,7002,shp-7-09,0,0
5876020,7,4,"El Cerrito Del Norte BART",,1,7001,shp-7-09,0,0
1134020,7,4,"El Cerrito Del Norte BART",,1,7003,shp-7-09,0,0
5384020,7,4,"El Cerrito Del Norte BART",,1,7001,shp-7-09,0,0
2222020,7,4,"El Cerrito Del Norte BART",,1,151009,shp-7-09,0,0
420020,7,4,"El Cerrito Del Norte BART",,1,7003,shp-7-09,0,0
58020,7,4,"El Cerrito Del Norte BART",,1,7002,shp-7-09,0,0
7625020,7,4,"El Cerrito Del Norte BART",,1,7002,shp-7-09,0,0
6401070,7,6,"El Cerrito Del Norte BART",,1,7002,shp-7-09,0,0
784070,7,6,"El Cerrito Del Norte BART",,1,7002,shp-7-09,0,0
10839070,7,6,"El Cerrito Del Norte BART",,1,7003,shp-7-09,0,0
13132070,7,6,"El Cerrito Del Norte BART",,1,7002,shp-7-09,0,0
3170020,7,4,"El Cerrito Del Norte BART",,1,7001,shp-7-09,0,0
5297010,7,5,"El Cerrito Del Norte BART",,1,7003,shp-7-09,0,0
12589070,7,6,"El Cerrito Del Norte BART",,1,7003,shp-7-09,0,0
3020010,7,5,"El Cerrito Del Norte BART",,1,7001,shp-7-09,0,0
11648070,7,6,"El Cerrito Del Norte BART",,1,7001,shp-7-09,0,0
13205010,7,5,"El Cerrito Del Norte BART",,1,7001,shp-7-09,0,0
2313070,7,6,"El Cerrito Del Norte BART",,1,7003,shp-7-09,0,0
11316070,7,6,"El Cerrito Del Norte BART",,1,7001,shp-7-09,0,0
13139070,7,6,"El Cerrito Del Norte BART",,1,7001,shp-7-09,0,0
5062070,7,6,"El Cerrito Del Norte BART",,1,7001,shp-7-09,0,0
2968070,7,6,"El Cerrito Del Norte BART",,1,7003,shp-7-09,0,0
8656070,7,6,"El Cerrito Del Norte BART",,1,7003,shp-7-09,0,0
12356020,7,4,"El Cerrito Del Norte BART",,1,7001,shp-7-09,0,0
10070020,7,4,"Public Market Emeryville",,0,7002,shp-7-56,0,0
11640020,7,4,"Public Market Emeryville",,0,7001,shp-7-56,0,0
9822020,7,4,"Public Market Emeryville",,0,7003,shp-7-56,0,0
2623010,7,5,"Public Market Emeryville",,0,7002,shp-7-56,0,0
5742070,7,6,"Public Market Emeryville",,0,7003,shp-7-56,0,0
7536070,7,6,"Public Market Emeryville",,0,7002,shp-7-56,0,0
8100020,7,4,"Public Market Emeryville",,0,7001,shp-7-56,0,0
696010,7,5,"Public Market Emeryville",,0,7002,shp-7-56,0,0
3941010,7,5,"Public Market Emeryville",,0,7001,shp-7-56,0,0
5435020,7,4,"Public Market Emeryville",,0,7003,shp-7-56,0,0
12451070,7,6,"Public Market Emeryville",,0,7003,shp-7-56,0,0
7466010,7,5,"Public Market Emeryville",,0,7002,shp-7-56,0,0
7576070,7,6,"Public Market Emeryville",,0,7002,shp-7-56,0,0
10236010,7,5,"Public Market Emeryville",,0,7002,shp-7-56,0,0
8090070,7,6,"Public Market Emeryville",,0,7003,shp-7-56,0,0
13588070,7,6,"Public Market Emeryville",,0,7002,shp-7-56,0,0
8089010,7,5,"Public Market Emeryville",,0,7003,shp-7-56,0,0
8036020,7,4,"Public Market Emeryville",,0,7001,shp-7-56,0,0
12366020,7,4,"Public Market Emeryville",,0,7002,shp-7-56,0,0
8684010,7,5,"Public Market Emeryville",,0,7001,shp-7-56,0,0
557010,7,5,"Public Market Emeryville",,0,7003,shp-7-56,0,0
1562010,7,5,"Public Market Emeryville",,0,7002,shp-7-56,0,0
